_unit_id;_canary;_unit_state;_trusted_judgments;_last_judgment_at;what_emotion_does_the_author_express_specifically_about_the_weather;what_emotion_does_the_author_express_specifically_about_the_weather:confidence;gold_answer;tweet_id;tweet_text
314961134;;finalized;20;8/24/13 0:33;Tweet not related to weather condition;0.6737;;83255882;" REALLY HOT. turns out, he ALWAYS grunts during that dance move. it's louder in a diff. perf. really loud. like, ""ughhAHH~"""
314961135;;finalized;20;8/24/13 0:21;Negative;0.4324;;84033317; hey wojo just to let u know while you freezing yours in michigan I am sweating mine off in the hot fl sun!  
314961136;;finalized;20;8/24/13 0:48;Neutral / author is just sharing information;0.4729;;84311137;Cold weather. Taylor Swift is playing. Suddenly sleepy..zzZzZ
314961137;;finalized;20;8/24/13 0:38;Neutral / author is just sharing information;0.8019;;79194028;...SCATTERED THUNDERSTORMS DEVELOPING ACROSS WEST TEXAS AND SOUTHEAST NEW MEXICO WILL BE CAPABLE OF PRODUCING DRY LIGHT 
314961138;;finalized;20;8/24/13 0:44;Neutral / author is just sharing information;0.6909;;82674035;SPC Severe Thunderstorm Watch 298 Status Reports 
314961139;;finalized;20;8/24/13 0:46;Negative;0.7631;;82673954;Burr it's so cold out today! I definitely am not looking forward to sitting outside at a track meet! #cold #Ithoughtitwassummer
314961140;;finalized;20;8/24/13 0:33;Tweet not related to weather condition;0.5668;;82839711;I love . We are gonna take Austin by storm. #bestfriend
314961141;;finalized;20;8/24/13 0:29;Tweet not related to weather condition;0.5681;;84312401; listening to jdb before I go to bed.. It makes mr miss sophomore year and the exchange that summer we were storm chasers :)
314961142;;finalized;20;8/24/13 0:42;Negative;0.6011;;84314324; ...I am thinking you do not need another coat :p HOWEVER, if the weather there is as bad as my exboyf says, mayhap you do..
314961143;;finalized;20;8/24/13 0:24;Positive;0.8246;;82676738;Sitting on the front porch drinking coffee, watching Sophie sing and dance in this beautiful Texas weather. #perfectmorning
314961144;;finalized;20;8/24/13 0:38;Neutral / author is just sharing information;0.5532;;82838193;Weather chills hot air balloon stampede 
314961145;;finalized;20;8/24/13 0:13;Neutral / author is just sharing information;0.4652;;80059131; manny doesn't want to test the weather
314961146;;finalized;20;8/24/13 0:44;Tweet not related to weather condition;0.7939;;83269180; I had sonic too! I got orange slush tho! Lol
314961147;;finalized;20;8/24/13 0:49;Neutral / author is just sharing information;0.4458;;81212076;Sunshine to continue throughout Western New York 
314961148;;finalized;20;8/24/13 0:42;Neutral / author is just sharing information;0.5396;;82841404;#cltnews WBTV 3 News, Weather, Sports, and Traffic for Charlotte, NC-AptarGroup to ... - WBTV 
314961149;;finalized;20;8/24/13 1:15;Neutral / author is just sharing information;0.4781;;82837376;Vietnamese's ice coffee for this sunny noon. 
314961150;;finalized;20;8/24/13 0:44;Tweet not related to weather condition;0.651;;81991860;"#NowPlaying Black and Blue by Miike Snow ;) ;)"
314961151;;finalized;20;8/24/13 0:18;Negative;0.7958;;82512299;Damn its hot out. Even when not working on a 240 degree engine...
314961152;;finalized;20;8/24/13 0:29;Neutral / author is just sharing information;0.3793;;82839983;A church in Tuscaloosa is adopting 25 storm victim families from the Rosedale Community: 
314961153;;finalized;20;8/24/13 1:01;Tweet not related to weather condition;0.7244;;83269115;Did some Carmen Electra Aerobic Striptease & Cindy Crawford DVD. Cycled, hula-hooped, snow-ball fought & did some balancing on the Wii Fit.
314961154;;finalized;20;8/24/13 0:41;Tweet not related to weather condition;0.6277;;81994569;Sigma Gamma Rho Sorority Inc.
Beta Omega Sigma-Shreveport;La;;;;;;;;
{From left to right};;;;;;;;;
"Quiet Storm - Margarita Hill... """;;;;;;;;;
314961155;;finalized;20;8/24/13 0:31;Neutral / author is just sharing information;0.6135;;82511036;houston weather, may 21, diverticulitis, may 21st, ...: houston weather
may 21;;;;;;;;;
diverticulitis;;;;;;;;;
may 21st;;;;;;;;;
"mary tyle...  """;;;;;;;;;
314961156;;finalized;20;8/24/13 0:35;Neutral / author is just sharing information;0.4391;;82844422; I'm off on Thursday but I'm keeping local at the moment for the lack of spondos! If it's sunny I'll be out photographing...
314961157;;finalized;20;8/24/13 0:52;Neutral / author is just sharing information;0.723;;81179349;#WEATHER: 2:56 am E: 64.0F. Feels F. 29.96% Humidity. 4.6MPH East Wind.
314961158;;finalized;20;8/24/13 0:19;Tweet not related to weather condition;0.7539;;79194075; Bieber gets knocked out stone cold...by female fan!! Security cam footage. Awesome! 
314961159;;finalized;20;8/24/13 0:53;Neutral / author is just sharing information;0.5482;;80058437;Health Department Implements Mosquito Control: After all the wet weather areas around your home could be ideal... 
314961160;;finalized;20;8/24/13 0:26;Tweet not related to weather condition;0.5651;;84051602; Ahem! I love a bit of Snow Patrol! Have this band on now tho.  What do u think?  
314961161;;finalized;20;8/24/13 0:52;Positive;0.4264;;82510201; Ready for this  weekend!! Hope the weather is nice!!
314961162;;finalized;20;8/24/13 0:52;Positive;0.795;;83269109;I'm glad it's nice weather here for Bike to Work Day. Not that I did. Bike to work. I just like nice weather.
314961163;;finalized;20;8/24/13 1:12;Neutral / author is just sharing information;0.7243;;81215052;Partly sunny this afternoon with isolated t-showers.  ~80. Becoming more humid tonight as warm front approaches, then passes. Warm. 60.
314961164;;finalized;20;8/24/13 0:37;Tweet not related to weather condition;0.7843;;84311517;Check this out #LOVE?RS was watchin  an came acros it dusnt she luk amazingly cutely hot? just sayin 
314961165;;finalized;20;8/24/13 1:01;Positive;0.8791;;82513014; no no! Haha. There are several days, but for some reason today seems extra nice. The weather is beautiful. :)
314961166;;finalized;20;8/24/13 0:50;Neutral / author is just sharing information;0.7446;;82839436;#WEATHER:  3:55 am : 61.0F. Feels F. 29.60% Humidity. 0.0MPH North Wind.
314961167;;finalized;20;8/24/13 0:31;Neutral / author is just sharing information;0.8546;;84049993;#WEATHER:  7:52 am : 65.0F. Feels F. 29.53% Humidity. 16.1MPH Southwest Wind.
314961168;;finalized;20;8/24/13 0:29;Positive;0.6097;;82681996;I love when it rains but it's bot dark and gloomy out.... This is just perfect weather to not be single.
314961169;;finalized;20;8/24/13 1:12;Neutral / author is just sharing information;0.5306;;83271502;Hail storm-1 andrew-0
314961170;;finalized;20;8/24/13 0:33;Neutral / author is just sharing information;0.6789;;84306204;Live web coverage from Springfield, MO of the #Joplin #tornado: /  Thanks 
314961171;;finalized;20;8/24/13 0:33;Tweet not related to weather condition;0.4502;;81991756;What's happening with all the #SouthEastToday weather girls all leaving  and now Kaye!  :(
314961172;;finalized;20;8/24/13 0:50;Negative;0.6611;;82844705;Cold and rainy here in Boston, Wish I was in ATL with the #Krewe
314961173;;finalized;20;8/24/13 0:40;Tweet not related to weather condition;0.6827;;82517573;Trace Adkins singing Rainy Night in Georgia...damn...I mean DAYUM!!!!
314961174;;finalized;20;8/24/13 0:33;Neutral / author is just sharing information;0.8092;;82511565;Isolated thunderstorms this afternoon, high 87 (31 C).  Low  66 (19 C) tonight.
314961175;;finalized;20;8/24/13 0:34;Neutral / author is just sharing information;0.6646;;84048182;Severe Thunderstorm Warning for Atchison and Leavenworth County in KS until 9:45pm. Updates as needed from Bryan Busby
314961176;;finalized;20;8/24/13 0:29;Neutral / author is just sharing information;0.9222;;81990273;#WEATHER:  3:53 am : 38.0F. Feels 28F. 29.98% Humidity. 18.4MPH North Wind.
314961177;;finalized;20;8/24/13 0:38;Negative;0.8093;;82677993;fuckin hell. its gonna rain and be chilly in st louis. of course. why can't it be like 90 and sunny.....ill never go there again LOL
314961178;;finalized;20;8/24/13 0:50;Tweet not related to weather condition;0.4319;;80052729;Storm chasers - if you are in Lawton, OK, Mon-Wed this next week, we'd love to do coffee.
314961179;;finalized;20;8/24/13 0:46;Negative;0.8471;;82509678;i want to go out..but its cold and yucky out so idk
314961180;;finalized;20;8/24/13 0:19;Positive;0.3878;;82678878; s/o the those who keep faith within the storm. The storm never lasts forever. The sun will always shine again.
314961181;;finalized;20;8/24/13 0:30;Neutral / author is just sharing information;0.4149;;79194550;lets get the candles out massive lightening storm on the isle of wight tell me if it is lighening where u r
314961182;;finalized;20;8/24/13 1:08;Neutral / author is just sharing information;0.3595;;82845308;#Storm #Clouds at #Twilight 
 ;;;;;;;;;
"#Redmond #Oregon #Photography #RedGage""";;;;;;;;;
314961183;;finalized;20;8/24/13 0:41;Neutral / author is just sharing information;0.5531;;79196176;Have you taken a look at the hourly graph on the weather channel? We like that option. 
314961184;;finalized;20;8/24/13 0:38;Tweet not related to weather condition;0.6916;;81993382; Alright! Snow Patrol are great but getting samey. Try this! Listen: 
314961185;;finalized;20;8/24/13 0:31;Negative;0.8651;;82837308;We got hot chocolate here at the Ridgeland baseball park. HOT WHAT! From a coast boy, this is some crappy cold weather for May.
314961186;;finalized;20;8/24/13 0:45;Positive;0.8202;;83255051;Mostly sunny and 80 degrees saturday. Perfect weather for #preakness
314961187;;finalized;20;8/24/13 0:51;Negative;0.6931;;80053682;"hello everyone; tut. tut, it looks like rain. Wish I could get two solid weeks of warm, sunny, breezy weather *sigh* #GroundhogDay"
314961188;;finalized;20;8/24/13 0:46;Tweet not related to weather condition;0.5456;;84051784;Ppl lookin like hot ghetto messes of tha week out here! Lmbooooo
314961189;;finalized;20;8/24/13 0:33;Positive;0.7025;;82512662; get out of the house and enjoy the nice weather. So I was really upset. But my little cousins are over... so idk
314961190;;finalized;20;8/24/13 0:42;Tweet not related to weather condition;0.4065;;81213907;BLOG UPDATE:  What's the difference between a dust devil & dust storm? #azwx
314961191;;finalized;20;8/24/13 0:40;Tweet not related to weather condition;0.6568;;83257174; DM me yur email so i can sesnd yu this new music from sunny red... 28day later mixtape... #BGN
314961192;;finalized;20;8/24/13 0:19;Positive;0.6921;;79194346;Going for a walk on the esplanade just because it's sunny out.
314961193;;finalized;20;8/24/13 0:43;Neutral / author is just sharing information;0.8191;;83258489;Mostly sunny this afternoon, high 84 (29 C).  Low  66 (19 C) tonight.
314961194;;finalized;20;8/24/13 0:50;Neutral / author is just sharing information;0.7973;;81174459;Partly Cloudy and 84 F at Stuart Powell Field Airport, KY The humidity is 40%.
The heat index is 83.;;;;;;;;;
" Last Updated on M """;;;;;;;;;
314961195;;finalized;20;8/24/13 0:50;Neutral / author is just sharing information;0.7375;;82852894;"Gardner WX 05/18/11 03:00 AM | 49F, 55&#x25; Humidity, Feels Like 49F | Alerts: NO CURRENT ADVISORIES | "
314961196;;finalized;20;8/24/13 0:27;Tweet not related to weather condition;0.3916;;82513064;These kids have wore me out 4 the day.. #whew time to get naked its *HOT* LOL
314961197;;finalized;20;8/24/13 0:46;Neutral / author is just sharing information;0.4159;;82840011;  Tech Ops stated that the ticket is on hold until storm damage is repaired. No ETR yet.
314961198;;finalized;20;8/24/13 0:47;Positive;0.4622;;82838077; Because the temperature is 61 Degrees :)
314961199;;finalized;20;8/24/13 0:52;Neutral / author is just sharing information;0.6403;;82674083;" Thunder storms &gt; Oklahoma City Thunder"
314961200;;finalized;20;8/24/13 0:34;Negative;0.7135;;82847641;We all know that rainy days can be stressful when your kids are stuck inside, desperate for activities to occupy... 
314961201;;finalized;20;8/24/13 0:42;Positive;0.7186;;80051053;damn. already 62 degrees out! makes me very happy! :D bring on the heat!
314961202;;finalized;20;8/24/13 0:54;Tweet not related to weather condition;0.4483;;82851599; Just finished copy edit of A History of Ancient Britain. Emerged blinking into sunshine for first time in days. In boo ...
314961203;;finalized;20;8/24/13 0:28;Negative;0.9815;;82845501;It's still cold outside and my work hasn't called me :(
314961204;;finalized;20;8/24/13 0:13;Neutral / author is just sharing information;0.859;;82847475;US National Weather Service Lower Mississippi River Forecast Center
"The Vicksburg District of the US Army Corps of... """;;;;;;;;;
314961205;;finalized;20;8/24/13 1:14;Tweet not related to weather condition;0.4434;;81995977; luv u honey let's chilly this weekend u me n chrissy
314961206;;finalized;20;8/24/13 0:28;Negative;0.8725;;82838854; nope. Never got a chance to head out. Next time. Thanks for the recommendation. Wish weather was better down there
314961207;;finalized;20;8/24/13 0:43;Tweet not related to weather condition;0.7251;;83269511; hangin out on corners hangin wit da fellers lookim out 4 hot chicks lol
314961208;;finalized;20;8/24/13 0:30;Positive;0.3124;;79197834; not in sunny dover! haha
314961209;;finalized;20;8/24/13 0:46;Negative;0.7137;;81995317;Where'd the sunshine go ):
314961210;;finalized;20;8/24/13 0:42;Negative;0.4673;;80050679;Well, those thunderstorms as I was doing yard work were nice.
314961211;;finalized;20;8/24/13 0:33;Tweet not related to weather condition;0.5862;;80050966; droppn The storm video tomorrow crazyy - Black Thoughts 2
314961212;;finalized;20;8/24/13 0:49;Positive;0.4681;;82843728; You free tonight? Looks like the weather might be on our side.
314961213;;finalized;20;8/24/13 0:47;Positive;0.3829;;82835571;The weather better be right tonight!
314961214;;finalized;20;8/24/13 0:11;Positive;0.8514;;84030311;It's 66 baseball degrees at beautiful Baum Stadium.  Let's play two!!
314961215;;finalized;20;8/24/13 0:15;Negative;0.3695;;82512099;Riding out the storm: local housing still sluggish 
314961216;;finalized;20;8/24/13 1:08;Negative;0.8964;;82511193;Ughhhhhh its so damn hot outside
314961217;;finalized;20;8/24/13 0:30;Tweet not related to weather condition;0.7586;;81214513;#Childhoodmemories racing for a snow Coe after bball games at Germantown.
314961218;;finalized;20;8/24/13 0:41;Neutral / author is just sharing information;0.4391;;82516283;#sunshine
314961219;;finalized;20;8/24/13 0:48;Neutral / author is just sharing information;0.7919;;81172057;#WEATHER: 5:54 am C: 69.0F. Feels F. 29.54% Humidity. 13.8MPH South Wind.
314961220;;finalized;20;8/24/13 0:39;Tweet not related to weather condition;0.6736;;84313924; smoke rollin out the window an ice cold beer sittin in the console :)
314961221;;finalized;20;8/24/13 0:27;Tweet not related to weather condition;0.674;;81171416;You made a fool out of you, and boy, she's bringing you down. She made your heart melt, but you're cold to the core.
314961222;;finalized;20;8/24/13 0:33;Tweet not related to weather condition;0.6087;;82516646;Won a Storm award!! Oh yeah!
314961223;;finalized;20;8/24/13 0:33;Positive;0.438;;83269790;What up sunshine
314961224;;finalized;20;8/24/13 0:17;Positive;0.5213;;80056235;I'm outside at 9 o'clock at night at its 75 degrees out. #fuckyeahsummer!!
314961225;;finalized;20;8/24/13 0:42;Neutral / author is just sharing information;0.3513;;82849547;Lmao! Yesssss, I miss him. =(    member  slipped in the snow wen he was tryna dig my car out my lmao
314961226;;finalized;20;8/24/13 0:19;Tweet not related to weather condition;0.7396;;79194922;Check out the line-up of the Main Stage ... hot off the presses! 
314961227;;finalized;20;8/24/13 0:48;Neutral / author is just sharing information;0.6685;;83272186;Rainy weekend ahead...what will you be doing?~ Connie
314961228;;finalized;20;8/24/13 0:25;Neutral / author is just sharing information;0.3902;;82677284;"Ha! What did I tell you yesterday?! 60% chance of thunderstorms forecast tomorrow and storms forecast all week until Thursday! &gt;:D"
314961229;;finalized;20;8/24/13 0:53;Positive;0.6647;;81170419;Miss the parents pool!  Hanging at Inlaws pool and pool house for Mothers Day!! Sunny and 80 degrees! 
314961230;;finalized;20;8/24/13 0:47;Positive;0.8188;;83272206;Siesta Key Beach with my Dad. Its a beautiful hot sunny day.
314961231;;finalized;20;8/24/13 0:36;Negative;0.6352;;81995507; Powerbomb the humidity as well please!
314961232;;finalized;20;8/24/13 0:44;Neutral / author is just sharing information;0.879;;84320492;GD: Light Rain and Windy and 54 F at Grand Island, Central Nebraska Regional Airport, NE Winds are from the North at 26 
314961233;;finalized;20;8/24/13 0:39;Negative;0.4681;;84317684;On my way to the Train... Storm comes at 5 my train leaves at 5:15 =O
314961234;;finalized;20;8/24/13 0:52;Negative;0.4496;;81990474; Fun Vata article! It's so windy here, everyonne's Vata is through the roof!
314961235;;finalized;20;8/24/13 0:39;Negative;0.9308;;84048438;This weather forecast is depressing
314961236;;finalized;20;8/24/13 0:50;Positive;0.4533;;84031932;81 degrees & cloudy! I love the 81 but not the cloudy! !
314961237;;finalized;20;8/24/13 0:32;Negative;0.663;;81991168; Why is it 80 degrees inside and outside? I need another blizzard.
314961238;;finalized;20;8/24/13 1:12;Negative;0.566;;84313204;- this house is beyond cold..feels like imm layin inside a freezer..can we please turn OFF the A.C.. #freezing
314961239;;finalized;20;8/24/13 0:47;Tweet not related to weather condition;0.6426;;82852921; Its rockin at this maverick game. Dirk and durant are flat out cold on the basketball court.
314961240;;finalized;20;8/24/13 0:39;Positive;0.8853;;81213820;The weather gods have been listening. This is the weather I LOVE in #Portland
314961241;;finalized;20;8/24/13 0:32;Tweet not related to weather condition;0.4541;;81213874;staying up late to craft up a STORM!
314961242;;finalized;20;8/24/13 0:44;Negative;0.5506;;82844765;It's a rainy, gloomy day here in Los Angeles but I still have sunscreen on! Why? Because everyday, rain or shine,... 
314961243;;finalized;20;8/24/13 0:34;Neutral / author is just sharing information;0.7254;;80059324;#WEATHER: 12:56 pm : 77.0F. Feels F. 29.88% Humidity. 3.5MPH Variable Wind.
314961244;;finalized;20;8/24/13 0:41;Negative;0.8905;;81996764;Clothes fail. Packing for London weather was a mistake #Manchester
314961245;;finalized;20;8/24/13 0:18;Negative;0.3719;;79188466;Fund raiser at Boyd Ranch a success, although auction cut short due to windy wind.
314961246;;finalized;20;8/24/13 0:53;Tweet not related to weather condition;0.5158;;80052807;BTW!!!! Hannah Storm can get it.. I will FUCK Ms STorm
314961247;;finalized;20;8/24/13 0:48;Positive;0.7493;;84314382; I've heard the weather is lovely up there!
314961248;;finalized;20;8/24/13 0:36;Tweet not related to weather condition;0.6948;;84030148; YO BRO #haveyouseenacouple -- Snow bunnies- iNTRuSHUNN FT East Coast E  via 
314961249;;finalized;20;8/24/13 0:51;Negative;0.45;;79185673;I dunno which asshole in the sky flunked out of weather school or whatever but I should not need a jacket in May
314961250;;finalized;20;8/24/13 0:26;Neutral / author is just sharing information;0.5331;;84305541;Am I the only person who heard that loud thundering storm last night or was that just me?
314961251;;finalized;20;8/24/13 0:33;Tweet not related to weather condition;0.7345;;80051197; Hannah Storm... that sounds like  a comic book character name...
314961252;;finalized;20;8/24/13 0:19;Positive;0.3655;;80057477; Lol, that's called spring weather.
314961253;;finalized;20;8/24/13 0:36;Tweet not related to weather condition;0.7701;;82848964;I earned the Six Degrees sticker on ! 
314961254;;finalized;20;8/24/13 0:36;Positive;0.6806;;82845119; 's tomato plant is growing so nicely in the weather garden! #weathermanhasagreenthumb !  
314961255;;finalized;20;8/24/13 1:11;Positive;0.7814;;83255088;"The weather forecast for this evening looks fabulous! Stop by tonight's LPYP ""Rock the Boat"" Party at Columbia Yac "
314961256;;finalized;20;8/24/13 0:42;Neutral / author is just sharing information;0.4249;;82847678;There's got to be a least 50 people still left at the old Overstock.com Coliseum. No Overstock on A's fans on rainy nights. #MLB
314961257;;finalized;20;8/24/13 0:14;Negative;0.3206;;81991119;Wishes I was cool enough to wear my uggs in 100 degree weather
314961258;;finalized;20;8/24/13 0:52;Positive;0.7072;;82674290; have to kick off the warm weather by playing mini golf like kids :)
314961259;;finalized;20;8/24/13 0:43;Negative;0.7075;;84317373;Absolutely FREEZING after lunch. I need to warm up!
314961260;;finalized;20;8/24/13 0:43;Neutral / author is just sharing information;0.6894;;84318290;Severe Weather In Dallas Causes Flight Delays, Diversions In SA from KSAT - Local News 
314961261;;finalized;20;8/24/13 0:38;Positive;0.7267;;82514466; Fair enough. This weekend has million things going on. It's like everyone decided to celebrate the good weather this weekend.
314961262;;finalized;20;8/24/13 0:10;Positive;0.6502;;79189126;#WeRockEachOthersWorlds  I am proud to be one of your Twitter BFF's, Frank! Hope you are having a #sunny day! *bright smile*
314961263;;finalized;20;8/24/13 0:44;Neutral / author is just sharing information;0.4394;;84048359;"73 and 87% humidity and it isn't even 6 a.m. This is Oklahoma's way of saying ""welcome home!"""
314961264;;finalized;20;8/24/13 0:35;Neutral / author is just sharing information;0.5903;;82678469;Severe weather delays Players Championship - 
314961265;;finalized;20;8/24/13 1:15;Negative;0.6452;;84317743; i hope!! i've been sick as a dog lately. fucking weather has me screwed up. :-(
314961266;;finalized;20;8/24/13 0:53;Negative;0.5971;;82678038;" Remember to be safe around #utflood waters; they were snow not long ago. Very cold. "
314961267;;finalized;20;8/24/13 0:28;Neutral / author is just sharing information;0.4507;;82838938;The weather better be decent in KC because I'm going through Tribe withdraw.
314961268;;finalized;20;8/24/13 0:42;Positive;0.3252;;82677176;" u nvr told us how the interview in the ""pretty sunny park in nyc wit some BET friends"" went lol details plz -__-"
314961269;;finalized;20;8/24/13 0:10;Neutral / author is just sharing information;0.5981;;84308560;Saw the storm damage in La Crosse, as did the gov. A WWII vet shares his storm story  on NBC15. 
314961270;;finalized;20;8/24/13 0:29;Positive;0.9444;;79189773;Today's weather would be #perfect for the Creek Fest!  Fingers crossed :-)
314961271;;finalized;20;8/24/13 0:30;Positive;0.8221;;82840157; what!!? Camping is so much fun!! water & sunshine during the day...clear skies & stars @ night!
314961272;;finalized;20;8/24/13 0:25;Negative;0.4605;;82510137;Got chilly feet :( (I'm slyly tryna seem cute)
314961273;;finalized;20;8/24/13 0:19;Tweet not related to weather condition;0.6772;;84033426;Video: Blawan - Getting Me Down More summer vibes for rainy days 
314961274;;finalized;20;8/24/13 0:09;Neutral / author is just sharing information;0.6576;;81991465;WX ALT: ...A SEVERE THUNDERSTORM WARNING REMAINS IN EFFECT UNTIL 145 AM EDT FOR SOUTH CENTRAL GASTON COUNTY IN THE... 
314961275;;finalized;20;8/24/13 0:44;Negative;0.7239;;81171616;Not summer yet, its still chilly Willy out here.
314961276;;finalized;20;8/24/13 0:26;Tweet not related to weather condition;0.5872;;84050968; BTW, the guy who says the world is ending today has $7M in the bank. Because, you know, he's saving for a rainy day.
314961277;;finalized;20;8/24/13 0:23;Negative;0.3964;;84051941;Idk y she got all this COLD air blowing out on the baby like this....
314961278;;finalized;20;8/24/13 0:47;Negative;0.3264;;82517760;Argh. WHY does the guy behind me have his AC blowing straight at me on this bus?  Freezing!
314961279;;finalized;20;8/24/13 0:33;Negative;0.3536;;83270768;HOT, HOT, and HOT this weekend with a chance of storms, Kendra's webcast is brand new and online now:  #fb
314961280;;finalized;20;8/24/13 0:44;Tweet not related to weather condition;0.5782;;82682352;There ain't no sunshine when she's gone.
314961281;;finalized;20;8/24/13 0:48;Tweet not related to weather condition;0.451;;83257918; Ukraine weather forecaster sparks political storm
314961282;;finalized;20;8/24/13 0:42;Negative;0.3975;;82511345;Ooooh I know its gone be 1671 degrees at that track meet friday and full of niggas
314961283;;finalized;20;8/24/13 0:42;Neutral / author is just sharing information;0.3801;;80051237;Is it hot outside?
314961284;;finalized;20;8/24/13 0:17;Positive;1;;79197417;Friday afternoon shopping, sunshine, margaritas, happiness!
314961285;;finalized;20;8/24/13 0:49;Negative;0.598;;84314450;It's hot as fuck outside . If y'all going out put on extra deodorant
314961286;;finalized;20;8/24/13 0:36;Negative;0.6453;;82847466; I think there is a hint of sunshine here... but I may have to send out for a latte. So cold my muscles have seized up!
314961287;;finalized;20;8/24/13 0:27;Positive;0.2845;;84313575; we have it here in Blue Ash. We waited out the storm eating fabulous burgers at the Oakley Pub. :)
314961288;;finalized;20;8/24/13 0:32;Negative;0.5803;;84308263;So the storm is no joke back in greensboro
314961289;;finalized;20;8/24/13 1:10;Neutral / author is just sharing information;0.3064;;84319834;Local6: Mail Fail: When Deliveries Go Wrong: Through rain or shine, snow or sleet, the mail always gets delivere... 
314961290;;finalized;20;8/24/13 0:44;Positive;0.4067;;80059079;A week from today is Solar SUNday at the Idaho Green Expo.  Let's hope it's sunny so you can be amazed at all of... 
314961291;;finalized;20;8/24/13 0:42;Neutral / author is just sharing information;0.6705;;83269748; Montreal Weather Webcams st. Hubert street Plaza, Qc. Canada
314961292;;finalized;20;8/24/13 0:09;Positive;0.4848;;82839413;you have been missed semi-perf running weather.
314961293;;finalized;20;8/24/13 0:27;Neutral / author is just sharing information;0.4965;;80058841;It's always nice and sunny on mothers day but stays rainy on fathers day
314961294;;finalized;20;8/24/13 0:12;Neutral / author is just sharing information;0.7272;;84304614;Severe Thunderstorm Warning for Kay and Noble County until 6:45pm. 
314961295;;finalized;20;8/24/13 0:20;Tweet not related to weather condition;0.7816;;79188084;Get the goodies! *SOLD OUT Mojo Moxy Poppys*  Follow &  Mojo Moxy shoes are HOT! #winhotshoes #contest
314961296;;finalized;20;8/24/13 0:36;Neutral / author is just sharing information;0.8779;;84306519;#WEATHER:  5:54 am : 66.0F. Feels F. 29.97% Humidity. 0.0MPH North Wind.
314961297;;finalized;20;8/24/13 0:46;Neutral / author is just sharing information;0.6468;;80058211;#United States #Wisconsin #Wisconsin Dells #The ButtesThe nation's weather - The Associated Press
314961298;;finalized;20;8/24/13 0:27;Neutral / author is just sharing information;0.63;;84317814;New event. Severe Thunderstorm Warning from 5/25/2011 1:15 PM to 2:15 PM CDT for Christian Coun... Read more at 
314961299;;finalized;20;8/24/13 0:31;Tweet not related to weather condition;0.3653;;82850992; Three things about my flight: I can lay down across 3 seats just fine, it was freezing & I got to see this.   ...
314961300;;finalized;20;8/24/13 0:28;Negative;0.4953;;84314858;VA drive carefully.  Hopefully the storm doesn't hit us too bad.  I'm good as long as the power stays on.
314961301;;finalized;20;8/24/13 0:19;Neutral / author is just sharing information;0.5657;;81213904;Weather expectations/reality 
314961302;;finalized;20;8/24/13 0:21;Negative;0.6104;;82681415;Rhode Island: sunshine all beautiful _ MA : Dark n grey skies! Shits ugly!
314961303;;finalized;20;8/24/13 0:49;Neutral / author is just sharing information;0.733;;84305262;Severe Thunderstorm Warning for Allen and Van Wert County in OH until 7:45pm EDT. #ohwx
314961304;;finalized;20;8/24/13 0:48;Neutral / author is just sharing information;0.8001;;82846910;Scattered thunderstorms this afternoon, high 62 (17 C).  Low  51 (11 C) tonight.
314961305;;finalized;20;8/24/13 0:32;Neutral / author is just sharing information;0.6546;;84311133;national storm reports... here are the raw observations for the tornado reports today. 
314961306;;finalized;20;8/24/13 0:47;Positive;0.64;;79190118;:)) Dress weather again, yay.
314961307;;finalized;20;8/24/13 0:39;Neutral / author is just sharing information;0.7425;;82849021;Flash #flood warning in effect for parts of Long island due to tstorm. #SNE #weather #NYC  
314961308;;finalized;20;8/24/13 1:12;Negative;0.5167;;82840462; and a #happymonday 2 u too sweets. Im coolin, just at work tryin 2 stay warm. this bama weather is skidzo lol. what u doin?
314961309;;finalized;20;8/24/13 0:32;Tweet not related to weather condition;0.7774;;82841589; when I say uneducated I'm not referring to diplomas or degrees no worries
314961310;;finalized;20;8/24/13 0:48;Negative;0.4645;;81995294;Every day that I think about washing my car, I turn on the weather and it's supposed to rain. Like legit, EVERY single time.
314961311;;finalized;20;8/24/13 0:44;Negative;0.626;;82516074;Really hoping the weather forecast for this weekend is a lie. Come on Blue Skies!!!
314961312;;finalized;20;8/24/13 0:38;Negative;0.5591;;84321454;Nothing like sirens going off in the area to add a sense of immediacy to the weather reports.  At least the worst has passed to the north.
314961313;;finalized;20;8/24/13 0:29;Neutral / author is just sharing information;0.5557;;82852227;Post Edited: La Crosse Technology Weather Direct WD-3308U-WAL 4 Day Internet Powered Wireless Forecaster 
314961314;;finalized;20;8/24/13 0:48;Negative;0.4702;;82509653;Really hot outside
314961315;;finalized;20;8/24/13 0:39;Neutral / author is just sharing information;0.3556;;82852328;Art In A Busy World: Sketching On Rainy Days. 
314961316;;finalized;20;8/24/13 0:42;Neutral / author is just sharing information;0.8213;;83257763;New event. Severe Thunderstorm Warning from 5/19/2011 3:57 PM to 5:00 PM CDT for Woodward Count... Read more at 
314961317;;finalized;20;8/24/13 0:37;Neutral / author is just sharing information;0.7646;;84049308;Does it snow a lot in Idaho,Utah,Colorado and New Mexico in December? 
314961318;;finalized;20;8/24/13 0:29;Neutral / author is just sharing information;0.7342;;82679834; Morning! Dry start to day, with some patchy fog. An isolated shower/storm possible later, but not as many as yesterday. ...
